project_id,simulation_id,npv,rnd
p_478797,890,-72,338
p_478797,892,-198,420
p_478797,878,-202,265
p_478797,911,-110,245
p_478797,898,-259,301
p_478797,899,-116,369
p_478797,901,-184,311
p_478797,902,-210,339
p_478797,903,-105,333
p_478797,907,-217,276
p_478797,908,-158,253
p_478797,909,-71,394
p_478797,737,62,329
p_478797,946,-390,400
p_478797,913,-68,281
p_478797,914,-123,241
p_478797,915,-171,337
p_478797,916,-245,219
p_478797,917,-32,377
p_478797,921,50,360
p_478797,922,-187,246
p_478797,923,-73,484
p_478797,910,-92,290
p_478797,945,24,268
p_478797,925,-14,374
p_478797,926,17,224
p_478797,927,-38,426
p_478797,928,43,355
p_478797,930,-201,270
p_478797,931,59,354
p_478797,932,14,277
p_478797,933,-222,405
p_478797,934,-401,301
p_478797,962,35,295
p_478797,936,-270,379
p_478797,937,-185,394
p_478797,938,-222,318
p_478797,939,16,302
p_478797,940,-296,310
p_478797,941,-61,299
p_478797,942,-27,207
p_478797,943,-175,403
p_478797,944,-143,341
p_478797,965,1,343
p_478797,949,-130,382
p_478797,953,-28,278
p_478797,954,-286,263
p_478797,955,-23,301
p_478797,957,-8,320
p_478797,959,-132,429
p_478797,960,-271,308
p_478797,961,14,359
p_478797,924,2,368
p_478797,966,79,302
p_478797,968,-69,313
p_478797,969,-175,371
p_478797,970,-71,216
p_478797,971,-35,362
p_478797,972,-86,443
p_478797,974,-49,256
p_478797,975,-217,245
p_478797,995,-16,352
p_478797,981,1,328
p_478797,983,-106,231
p_478797,986,-125,329
p_478797,987,25,240
p_478797,989,-20,326
p_478797,990,-155,251
p_478797,991,-45,326
p_478797,993,-176,401
p_478797,979,-31,279
p_478797,996,-270,295
p_478797,997,-16,391
p_478797,1000,-138,376
p_478797,992,-13,295
p_478797,977,-49,314
p_478797,976,-53,315
p_637525,579,80,20
p_637525,582,141,17
p_637525,13,61,22
p_637525,14,25,24
p_637525,240,33,25
p_637525,23,207,23
p_637525,6,139,17
p_637525,4,30,17
p_637525,173,114,19
p_637525,177,116,36
p_637525,179,94,29
p_637525,54,224,30
p_637525,25,105,28
p_637525,35,98,18
p_637525,38,96,22
p_637525,41,135,25
p_637525,42,56,29
p_637525,46,42,17
p_637525,47,17,22
p_637525,53,198,20
p_637525,180,191,30
p_637525,59,201,30
p_637525,67,82,22
p_637525,68,67,27
p_637525,73,82,24
p_637525,77,95,29
p_637525,44,113,31
p_637525,139,156,30
p_637525,110,54,31
p_637525,111,197,19
p_637525,127,143,26
p_637525,129,51,27
p_637525,131,170,24
p_637525,132,110,28
p_637525,169,166,18
p_637525,134,50,31
p_637525,138,92,18
p_637525,109,207,17
p_637525,145,17,26
p_637525,147,75,21
p_637525,148,21,24
p_637525,158,133,29
p_637525,160,37,27
p_637525,161,112,17
p_637525,133,68,19
p_637525,220,148,21
p_637525,185,76,17
p_637525,190,113,19
p_637525,193,122,31
p_637525,199,78,37
p_637525,204,90,24
p_637525,83,163,26
p_637525,214,214,20
p_637525,216,212,29
p_637525,219,157,24
p_637525,222,102,25
p_637525,225,111,24
p_637525,230,164,37
p_637525,231,45,20
p_637525,236,173,26
p_637525,213,91,28
p_637525,89,89,27
p_637525,106,113,24
p_637525,285,168,26
p_637525,246,156,16
p_637525,255,68,26
p_637525,258,143,23
p_637525,263,97,23
p_637525,265,127,31
p_637525,271,143,16
p_637525,312,125,23
p_637525,277,150,23
p_637525,281,103,29
p_637525,245,111,32
p_637525,292,91,26
p_637525,294,91,31
p_637525,298,87,20
p_637525,301,45,29
p_637525,305,202,34
p_637525,311,203,21
p_637525,276,53,38
p_637525,449,134,18
p_637525,451,77,18
p_637525,350,110,26
p_637525,320,131,20
p_637525,325,89,26
p_637525,333,103,19
p_637525,336,79,34
p_637525,340,72,25
p_637525,341,215,23
p_637525,515,219,27
p_637525,345,145,30
p_637525,347,128,26
p_637525,462,216,30
p_637525,357,140,33
p_637525,358,31,16
p_637525,359,66,30
p_637525,361,61,20
p_637525,364,109,36
p_637525,366,136,27
p_637525,342,28,29
p_637525,243,149,18
p_637525,244,134,19
p_637525,419,71,31
p_637525,391,175,25
p_637525,396,120,17
p_637525,397,167,26
p_637525,398,43,31
p_637525,401,64,17
p_637525,406,205,26
p_637525,408,154,23
p_637525,446,13,24
p_637525,414,182,24
p_637525,384,103,17
p_637525,422,51,21
p_637525,423,173,29
p_637525,426,225,27
p_637525,432,122,26
p_637525,433,100,38
p_637525,444,183,23
p_637525,445,138,20
p_637525,413,167,21
p_637525,491,51,36
p_637525,464,212,29
p_637525,466,197,26
p_637525,468,126,26
p_637525,471,72,22
p_637525,478,200,18
p_637525,480,29,23
p_637525,372,195,37
p_637525,482,14,25
p_637525,483,84,17
p_637525,317,112,25
p_637525,492,155,17
p_637525,493,118,30
p_637525,497,37,24
p_637525,502,59,28
p_637525,504,94,31
p_637525,511,208,20
p_637525,481,134,35
p_637525,375,54,24
p_637525,557,80,28
p_637525,532,88,20
p_637525,533,92,31
p_637525,537,176,16
p_637525,540,78,30
p_637525,542,230,19
p_637525,544,113,29
p_637525,577,18,29
p_637525,550,94,26
p_637525,554,265,29
p_637525,530,148,25
p_637525,561,27,28
p_637525,564,152,18
p_637525,565,106,17
p_637525,569,89,25
p_637525,574,15,28
p_637525,576,137,21
p_637525,548,73,33
p_637525,708,150,31
p_637525,709,57,31
p_637525,620,174,22
p_637525,588,110,17
p_637525,593,75,29
p_637525,594,76,18
p_637525,596,95,27
p_637525,602,52,17
p_637525,603,158,29
p_637525,611,160,22
p_637525,612,141,20
p_637525,715,130,26
p_637525,626,102,25
p_637525,628,142,23
p_637525,631,192,32
p_637525,632,125,22
p_637525,638,124,20
p_637525,639,73,23
p_637525,610,58,26
p_637525,520,35,32
p_637525,526,79,28
p_637525,671,120,25
p_637525,649,174,19
p_637525,650,105,24
p_637525,651,63,31
p_637525,652,90,21
p_637525,655,89,18
p_637525,656,60,20
p_637525,657,78,20
p_637525,707,170,28
p_637525,665,108,33
p_637525,646,82,24
p_637525,673,154,32
p_637525,678,162,32
p_637525,682,58,30
p_637525,689,194,37
p_637525,697,138,28
p_637525,702,61,21
p_637525,704,28,24
p_637525,664,207,28
p_637525,316,113,22
p_637525,752,121,29
p_637525,717,169,17
p_637525,722,54,36
p_637525,723,88,16
p_637525,724,227,30
p_637525,727,37,19
p_637525,730,152,17
p_637525,642,192,29
p_637525,745,51,16
p_637525,746,191,21
p_637525,756,56,31
p_637525,759,80,34
p_637525,760,16,31
p_637525,761,176,17
p_637525,763,171,23
p_637525,770,120,31
p_637525,744,200,31
p_637525,645,76,23
p_637525,822,116,17
p_637525,789,119,21
p_637525,791,78,24
p_637525,799,96,28
p_637525,800,202,27
p_637525,803,228,31
p_637525,810,70,21
p_637525,845,31,22
p_637525,816,185,21
p_637525,818,151,29
p_637525,785,185,28
p_637525,827,91,18
p_637525,832,190,20
p_637525,836,211,31
p_637525,837,217,17
p_637525,838,103,18
p_637525,841,103,21
p_637525,815,158,26
p_637525,987,192,22
p_637525,988,210,18
p_637525,884,91,31
p_637525,852,99,17
p_637525,858,209,19
p_637525,860,58,22
p_637525,865,241,35
p_637525,866,73,25
p_637525,867,118,30
p_637525,875,200,20
p_637525,881,172,21
p_637525,995,199,24
p_637525,887,206,21
p_637525,888,145,32
p_637525,891,202,22
p_637525,892,104,25
p_637525,896,68,31
p_637525,908,65,20
p_637525,870,175,33
p_637525,775,218,21
p_637525,782,40,32
p_637525,972,152,24
p_637525,921,71,23
p_637525,922,52,23
p_637525,930,218,29
p_637525,954,152,22
p_637525,955,160,28
p_637525,956,142,23
p_637525,964,199,22
p_637525,983,149,26
p_637525,971,12,20
p_637525,920,87,23
p_637525,974,71,17
p_637525,976,188,33
p_637525,977,45,33
p_637525,978,178,27
p_637525,979,97,18
p_637525,980,107,22
p_637525,982,46,18
p_637525,968,208,30
p_637525,998,97,24
p_637525,999,162,21
p_637525,912,11,23
p_637525,850,76,32
p_637525,915,40,20
p_637525,772,148,21
p_637525,846,136,23
p_637525,809,158,25
p_637525,500,213,24
p_637525,7,73,38
p_637525,30,76,31
p_637525,8,187,25
p_637525,5,71,22
p_637525,0,117,30
p_637525,1,212,26
p_637525,2,165,22
p_637525,3,17,21
p_637525,274,95,24
p_637525,20,82,22
p_637525,9,124,21
p_637525,10,167,32
p_637525,11,33,27
p_637525,12,160,34
p_637525,15,181,28
p_637525,16,65,21
p_637525,17,230,27
p_637525,19,132,28
p_637525,21,146,30
p_637525,22,127,30
p_637525,24,114,17
p_637525,26,188,36
p_637525,27,169,18
p_637525,28,51,31
p_637525,29,93,24
p_637525,18,200,24
p_637525,49,134,21
p_637525,33,107,30
p_637525,34,153,31
p_637525,36,236,21
p_637525,37,94,23
p_637525,39,173,31
p_637525,40,63,23
p_637525,43,58,26
p_637525,60,94,24
p_637525,48,105,33
p_637525,32,126,25
p_637525,50,39,24
p_637525,51,125,21
p_637525,52,142,23
p_637525,55,82,23
p_637525,56,66,31
p_637525,57,157,20
p_637525,58,104,30
p_637525,45,121,32
p_637525,107,153,34
p_637525,74,93,16
p_637525,62,178,35
p_637525,63,102,24
p_637525,64,106,27
p_637525,65,83,24
p_637525,66,145,26
p_637525,69,148,24
p_637525,70,87,23
p_637525,356,144,23
p_637525,72,226,30
p_637525,108,136,29
p_637525,75,155,30
p_637525,76,106,23
p_637525,78,149,18
p_637525,79,86,32
p_637525,80,59,25
p_637525,81,107,31
p_637525,82,60,17
p_637525,71,83,17
p_637525,31,119,27
p_637525,97,145,28
p_637525,87,140,28
p_637525,88,82,18
p_637525,90,62,17
p_637525,91,36,30
p_637525,92,56,22
p_637525,93,75,26
p_637525,94,185,31
p_637525,105,133,22
p_637525,96,18,30
p_637525,86,141,18
p_637525,98,39,27
p_637525,99,94,29
p_637525,100,199,20
p_637525,101,149,30
p_637525,102,47,32
p_637525,103,152,17
p_637525,104,198,19
p_637525,95,71,33
p_637525,121,138,29
p_637525,112,193,24
p_637525,113,52,29
p_637525,114,141,20
p_637525,115,160,22
p_637525,116,111,25
p_637525,117,142,30
p_637525,118,171,22
p_637525,84,104,32
p_637525,120,154,26
p_637525,275,70,26
p_637525,122,182,20
p_637525,123,109,29
p_637525,124,113,21
p_637525,125,157,17
p_637525,126,148,19
p_637525,128,109,28
p_637525,130,77,26
p_637525,119,72,26
p_637525,85,116,28
p_637525,151,16,26
p_637525,137,89,29
p_637525,140,62,24
p_637525,141,80,29
p_637525,142,59,23
p_637525,143,114,23
p_637525,144,95,26
p_637525,146,226,18
p_637525,149,195,31
p_637525,163,135,28
p_637525,136,144,32
p_637525,152,166,24
p_637525,153,32,23
p_637525,154,108,29
p_637525,155,193,23
p_637525,156,67,23
p_637525,157,197,18
p_637525,159,92,17
p_637525,162,117,25
p_637525,150,27,38
p_637525,176,94,18
p_637525,165,115,31
p_637525,166,189,29
p_637525,167,175,29
p_637525,168,172,16
p_637525,170,71,35
p_637525,171,52,29
p_637525,172,184,17
p_637525,174,215,27
p_637525,248,181,27
p_637525,217,204,20
p_637525,178,188,21
p_637525,181,79,27
p_637525,182,113,25
p_637525,183,102,26
p_637525,184,117,22
p_637525,186,200,26
p_637525,187,106,24
p_637525,188,224,27
p_637525,175,170,20
p_637525,203,100,18
p_637525,192,53,25
p_637525,194,135,30
p_637525,195,155,30
p_637525,196,13,38
p_637525,197,67,22
p_637525,198,211,24
p_637525,200,176,21
p_637525,201,34,24
p_637525,215,144,33
p_637525,191,76,28
p_637525,205,150,25
p_637525,206,65,22
p_637525,207,75,21
p_637525,208,92,23
p_637525,209,60,21
p_637525,210,142,27
p_637525,211,106,25
p_637525,212,151,30
p_637525,202,125,31
p_637525,233,184,21
p_637525,218,134,22
p_637525,221,171,17
p_637525,223,242,24
p_637525,224,44,30
p_637525,226,53,27
p_637525,227,143,23
p_637525,228,60,29
p_637525,229,190,24
p_637525,189,96,26
p_637525,164,69,27
p_637525,234,17,21
p_637525,235,74,25
p_637525,237,162,23
p_637525,238,167,20
p_637525,239,207,23
p_637525,241,108,32
p_637525,242,49,21
p_637525,247,45,29
p_637525,232,42,36
p_637525,262,199,21
p_637525,251,236,25
p_637525,252,54,35
p_637525,253,77,35
p_637525,254,209,27
p_637525,256,183,30
p_637525,257,169,18
p_637525,259,180,21
p_637525,273,97,24
p_637525,261,169,29
p_637525,250,224,21
p_637525,264,38,33
p_637525,266,104,29
p_637525,267,110,30
p_637525,268,25,24
p_637525,269,105,23
p_637525,270,71,22
p_637525,272,71,18
p_637525,260,55,18
p_637525,329,122,27
p_637525,289,225,23
p_637525,278,141,21
p_637525,279,200,23
p_637525,280,81,19
p_637525,282,52,21
p_637525,283,228,32
p_637525,284,139,36
p_637525,286,94,31
p_637525,135,126,21
p_637525,288,127,23
p_637525,330,160,22
p_637525,290,85,29
p_637525,291,186,27
p_637525,293,152,21
p_637525,295,74,34
p_637525,296,129,18
p_637525,297,170,24
p_637525,299,52,17
p_637525,287,153,37
p_637525,249,136,18
p_637525,315,172,22
p_637525,303,128,31
p_637525,304,152,21
p_637525,306,217,27
p_637525,307,124,24
p_637525,308,26,31
p_637525,309,150,27
p_637525,310,171,29
p_637525,313,88,18
p_637525,328,216,18
p_637525,302,126,31
p_637525,318,61,23
p_637525,319,217,20
p_637525,321,119,33
p_637525,322,187,22
p_637525,323,75,24
p_637525,324,14,29
p_637525,326,157,21
p_637525,327,76,30
p_637525,314,183,17
p_637525,346,172,32
p_637525,331,199,25
p_637525,332,33,23
p_637525,334,89,25
p_637525,335,93,25
p_637525,337,161,30
p_637525,338,69,24
p_637525,339,240,30
p_637525,300,155,29
p_637525,344,215,29
p_637525,61,99,19
p_637525,348,90,30
p_637525,349,136,30
p_637525,351,114,25
p_637525,352,49,25
p_637525,353,139,16
p_637525,354,57,22
p_637525,355,103,21
p_637525,343,172,21
p_637525,376,106,20
p_637525,363,102,25
p_637525,365,166,31
p_637525,367,124,22
p_637525,368,162,20
p_637525,369,199,27
p_637525,370,68,31
p_637525,371,62,35
p_637525,385,182,21
p_637525,374,201,20
p_637525,362,161,35
p_637525,377,11,34
p_637525,378,106,27
p_637525,379,76,25
p_637525,380,67,30
p_637525,381,198,29
p_637525,382,148,27
p_637525,383,121,27
p_637525,373,175,23
p_637525,441,230,19
p_637525,402,97,19
p_637525,388,144,23
p_637525,389,54,20
p_637525,390,143,29
p_637525,392,64,19
p_637525,393,147,22
p_637525,394,225,24
p_637525,395,214,23
p_637525,469,172,23
p_637525,400,79,27
p_637525,442,165,30
p_637525,403,119,21
p_637525,404,38,17
p_637525,405,198,28
p_637525,407,240,25
p_637525,409,142,16
p_637525,410,228,25
p_637525,411,209,30
p_637525,399,115,25
p_637525,360,97,34
p_637525,430,153,23
p_637525,417,163,26
p_637525,418,95,16
p_637525,420,161,29
p_637525,421,152,22
p_637525,424,59,17
p_637525,425,118,25
p_637525,427,77,28
p_637525,440,77,21
p_637525,429,56,20
p_637525,416,20,19
p_637525,431,130,24
p_637525,434,166,18
p_637525,435,200,24
p_637525,436,78,20
p_637525,437,77,30
p_637525,438,61,22
p_637525,439,94,27
p_637525,428,114,27
p_637525,731,143,26
p_637525,457,140,20
p_637525,443,168,24
p_637525,447,196,23
p_637525,448,196,28
p_637525,450,32,21
p_637525,452,125,27
p_637525,453,107,25
p_637525,454,48,26
p_637525,412,116,19
p_637525,456,56,20
p_637525,387,200,18
p_637525,458,106,24
p_637525,459,54,28
p_637525,460,58,23
p_637525,461,88,28
p_637525,463,62,25
p_637525,465,158,31
p_637525,467,158,17
p_637525,455,27,32
p_637525,415,161,17
p_637525,487,140,17
p_637525,473,101,38
p_637525,474,179,22
p_637525,475,90,34
p_637525,476,84,23
p_637525,477,249,20
p_637525,479,205,21
p_637525,484,97,27
p_637525,499,167,20
p_637525,486,237,32
p_637525,472,168,28
p_637525,488,177,26
p_637525,489,39,28
p_637525,490,191,20
p_637525,494,98,17
p_637525,495,86,29
p_637525,496,129,23
p_637525,498,111,20
p_637525,485,143,23
p_637525,555,64,29
p_637525,513,173,30
p_637525,501,43,21
p_637525,503,126,28
p_637525,505,41,19
p_637525,506,145,19
p_637525,507,68,20
p_637525,508,101,20
p_637525,509,179,28
p_637525,512,196,16
p_637525,556,104,27
p_637525,514,153,27
p_637525,516,103,18
p_637525,517,156,32
p_637525,518,108,27
p_637525,519,66,19
p_637525,521,153,17
p_637525,522,166,28
p_637525,510,81,34
p_637525,470,112,29
p_637525,541,97,30
p_637525,527,75,24
p_637525,528,72,19
p_637525,529,156,17
p_637525,531,233,16
p_637525,534,34,32
p_637525,535,70,25
p_637525,536,160,36
p_637525,553,183,29
p_637525,539,142,30
p_637525,525,54,18
p_637525,543,85,26
p_637525,545,214,33
p_637525,546,43,33
p_637525,547,220,22
p_637525,549,144,17
p_637525,551,137,17
p_637525,552,200,26
p_637525,538,166,35
p_637525,386,56,28
p_637525,571,80,25
p_637525,558,63,30
p_637525,559,99,31
p_637525,560,208,32
p_637525,562,107,33
p_637525,563,142,32
p_637525,566,166,23
p_637525,567,190,18
p_637525,523,68,21
p_637525,570,24,25
p_637525,732,130,28
p_637525,572,186,29
p_637525,573,125,25
p_637525,575,70,20
p_637525,578,90,18
p_637525,580,126,29
p_637525,581,193,19
p_637525,583,40,36
p_637525,568,108,24
p_637525,524,55,27
p_637525,599,31,30
p_637525,586,53,31
p_637525,587,101,25
p_637525,589,135,22
p_637525,590,207,31
p_637525,591,105,16
p_637525,592,87,20
p_637525,595,69,21
p_637525,597,155,23
p_637525,613,172,28
p_637525,585,81,31
p_637525,600,111,31
p_637525,601,153,29
p_637525,604,107,28
p_637525,605,77,30
p_637525,606,41,27
p_637525,607,154,19
p_637525,608,58,17
p_637525,609,187,17
p_637525,598,111,32
p_637525,625,152,30
p_637525,615,130,30
p_637525,616,183,24
p_637525,617,81,19
p_637525,618,89,31
p_637525,619,140,28
p_637525,621,59,23
p_637525,622,49,27
p_637525,623,59,21
p_637525,698,123,23
p_637525,675,144,28
p_637525,627,42,25
p_637525,629,63,19
p_637525,630,131,30
p_637525,633,72,22
p_637525,634,132,16
p_637525,635,243,24
p_637525,636,43,20
p_637525,637,157,28
p_637525,624,129,22
p_637525,661,211,18
p_637525,643,225,19
p_637525,644,43,21
p_637525,647,114,26
p_637525,648,241,24
p_637525,653,146,33
p_637525,654,61,28
p_637525,658,120,21
p_637525,659,211,18
p_637525,674,158,26
p_637525,641,32,20
p_637525,662,221,20
p_637525,663,111,32
p_637525,666,191,20
p_637525,667,79,21
p_637525,668,119,31
p_637525,669,218,23
p_637525,670,39,35
p_637525,672,45,27
p_637525,660,196,28
p_637525,687,43,24
p_637525,676,194,21
p_637525,677,114,26
p_637525,679,97,28
p_637525,680,83,19
p_637525,681,43,22
p_637525,683,50,27
p_637525,684,100,22
p_637525,685,218,35
p_637525,640,67,27
p_637525,614,115,29
p_637525,688,113,31
p_637525,690,104,21
p_637525,691,151,30
p_637525,692,98,29
p_637525,693,108,23
p_637525,694,167,27
p_637525,695,132,21
p_637525,696,163,21
p_637525,686,149,19
p_637525,716,220,21
p_637525,701,95,18
p_637525,703,156,21
p_637525,705,271,26
p_637525,706,102,25
p_637525,710,172,18
p_637525,711,100,20
p_637525,712,32,18
p_637525,729,142,28
p_637525,714,43,25
p_637525,700,94,17
p_637525,718,106,18
p_637525,719,68,21
p_637525,720,131,27
p_637525,721,135,24
p_637525,725,75,20
p_637525,726,229,31
p_637525,728,43,19
p_637525,713,154,27
p_637525,784,93,28
p_637525,742,88,16
p_637525,733,74,33
p_637525,734,51,20
p_637525,735,66,25
p_637525,736,59,32
p_637525,737,195,30
p_637525,738,33,31
p_637525,739,124,20
p_637525,584,112,21
p_637525,741,195,26
p_637525,786,118,20
p_637525,743,104,31
p_637525,747,69,18
p_637525,748,201,20
p_637525,749,73,24
p_637525,750,173,19
p_637525,751,193,29
p_637525,753,12,24
p_637525,740,163,26
p_637525,699,52,19
p_637525,771,237,17
p_637525,757,266,31
p_637525,758,115,29
p_637525,762,100,20
p_637525,764,207,23
p_637525,765,82,19
p_637525,766,110,24
p_637525,767,95,18
p_637525,768,100,28
p_637525,783,100,27
p_637525,755,121,34
p_637525,773,213,33
p_637525,774,121,20
p_637525,776,149,28
p_637525,777,99,26
p_637525,778,37,29
p_637525,779,100,20
p_637525,780,33,19
p_637525,781,94,18
p_637525,769,88,24
p_637525,798,122,21
p_637525,787,167,19
p_637525,788,152,16
p_637525,790,147,22
p_637525,792,197,29
p_637525,793,87,28
p_637525,794,39,26
p_637525,795,48,18
p_637525,754,84,32
p_637525,797,130,18
p_637525,801,227,23
p_637525,802,73,21
p_637525,804,76,32
p_637525,805,125,25
p_637525,806,101,17
p_637525,807,116,21
p_637525,808,94,27
p_637525,796,252,28
p_637525,825,122,26
p_637525,812,106,28
p_637525,813,130,17
p_637525,814,207,26
p_637525,817,129,22
p_637525,819,178,23
p_637525,820,266,34
p_637525,821,148,27
p_637525,823,74,28
p_637525,839,37,24
p_637525,811,14,34
p_637525,826,64,25
p_637525,828,117,33
p_637525,829,56,23
p_637525,830,112,17
p_637525,831,133,25
p_637525,833,176,32
p_637525,834,159,20
p_637525,835,168,23
p_637525,824,88,26
p_637525,855,230,25
p_637525,842,82,23
p_637525,843,205,27
p_637525,844,101,32
p_637525,847,109,27
p_637525,848,18,28
p_637525,849,199,21
p_637525,851,227,33
p_637525,853,37,28
p_637525,924,102,31
p_637525,899,73,34
p_637525,856,33,20
p_637525,857,104,26
p_637525,859,240,31
p_637525,861,104,31
p_637525,862,170,28
p_637525,863,57,17
p_637525,864,64,20
p_637525,868,190,31
p_637525,854,208,27
p_637525,883,142,29
p_637525,872,93,27
p_637525,873,55,22
p_637525,874,69,27
p_637525,876,155,28
p_637525,877,171,25
p_637525,878,215,18
p_637525,879,129,38
p_637525,880,52,28
p_637525,898,41,25
p_637525,871,38,31
p_637525,885,89,32
p_637525,886,126,25
p_637525,889,132,22
p_637525,890,43,20
p_637525,893,145,23
p_637525,894,45,32
p_637525,895,91,25
p_637525,897,110,34
p_637525,882,219,21
p_637525,910,87,29
p_637525,900,31,17
p_637525,901,57,19
p_637525,902,106,32
p_637525,903,72,20
p_637525,904,166,20
p_637525,905,104,27
p_637525,906,79,22
p_637525,907,209,23
p_637525,869,163,19
p_637525,840,68,21
p_637525,911,77,26
p_637525,913,96,19
p_637525,914,149,25
p_637525,916,264,31
p_637525,917,102,31
p_637525,918,97,18
p_637525,919,63,19
p_637525,923,151,32
p_637525,909,41,32
p_637525,936,177,25
p_637525,926,136,26
p_637525,927,34,30
p_637525,928,73,26
p_637525,929,228,17
p_637525,931,211,24
p_637525,932,91,21
p_637525,933,68,24
p_637525,934,69,31
p_637525,945,179,20
p_637525,925,177,24
p_637525,937,23,31
p_637525,938,113,28
p_637525,939,19,19
p_637525,940,194,23
p_637525,941,237,22
p_637525,942,188,21
p_637525,943,201,23
p_637525,944,83,30
p_637525,935,170,24
p_637525,958,79,17
p_637525,946,89,22
p_637525,947,190,27
p_637525,948,58,22
p_637525,949,153,30
p_637525,950,227,16
p_637525,951,61,34
p_637525,952,182,22
p_637525,953,43,26
p_637525,959,254,17
p_637525,960,197,31
p_637525,961,132,23
p_637525,962,92,27
p_637525,963,147,19
p_637525,965,87,20
p_637525,966,205,18
p_637525,967,130,29
p_637525,957,230,25
p_637525,992,56,30
p_637525,973,134,21
p_637525,975,125,22
p_637525,981,112,30
p_637525,984,126,21
p_637525,985,231,21
p_637525,986,87,25
p_637525,989,80,31
p_637525,990,137,21
p_637525,970,125,19
p_637525,993,195,19
p_637525,994,88,22
p_637525,996,60,26
p_637525,997,163,34
p_637525,1000,64,23
p_637525,991,86,31
p_637525,969,86,26
p_729790,467,39,8
p_729790,182,25,7
p_729790,183,11,14
p_729790,185,41,12
p_729790,186,36,8
p_729790,156,24,14
p_729790,181,23,15
p_729790,148,33,12
p_729790,246,22,12
p_729790,247,38,8
p_729790,217,38,10
p_729790,134,43,13
p_729790,135,27,13
p_729790,137,8,14
p_729790,140,19,9
p_729790,146,34,12
p_729790,150,27,13
p_729790,152,7,14
p_729790,154,32,18
p_729790,189,30,11
p_729790,163,4,12
p_729790,165,28,9
p_729790,166,29,10
p_729790,175,39,13
p_729790,244,10,10
p_729790,100,40,10
p_729790,76,34,7
p_729790,77,26,8
p_729790,82,35,8
p_729790,83,8,10
p_729790,86,37,11
p_729790,92,38,10
p_729790,94,14,13
p_729790,248,40,11
p_729790,97,48,11
p_729790,73,14,8
p_729790,107,5,9
p_729790,113,33,7
p_729790,114,12,9
p_729790,123,11,9
p_729790,124,35,12
p_729790,126,22,13
p_729790,129,-6,17
p_729790,95,32,12
p_729790,404,35,10
p_729790,381,31,9
p_729790,383,32,10
p_729790,385,11,10
p_729790,386,11,8
p_729790,394,19,11
p_729790,419,41,11
p_729790,401,27,10
p_729790,403,38,11
p_729790,13,36,12
p_729790,406,38,11
p_729790,408,30,11
p_729790,409,33,10
p_729790,410,27,10
p_729790,411,14,8
p_729790,417,29,9
p_729790,395,27,14
p_729790,72,29,10
p_729790,211,37,11
p_729790,43,21,11
p_729790,190,9,9
p_729790,191,26,11
p_729790,193,27,8
p_729790,197,7,15
p_729790,198,10,8
p_729790,204,32,14
p_729790,208,28,9
p_729790,68,40,10
p_729790,216,37,12
p_729790,130,8,10
p_729790,222,47,13
p_729790,223,31,10
p_729790,226,43,9
p_729790,228,38,8
p_729790,231,29,9
p_729790,239,12,9
p_729790,70,31,8
p_729790,16,37,8
p_729790,17,5,10
p_729790,20,22,11
p_729790,21,43,9
p_729790,24,37,12
p_729790,27,24,8
p_729790,30,7,11
p_729790,32,42,13
p_729790,44,10,11
p_729790,56,7,12
p_729790,59,30,12
p_729790,60,48,8
p_729790,61,50,9
p_729790,63,6,9
p_729790,64,29,12
p_729790,66,33,9
p_729790,374,15,8
p_729790,11,22,14
p_729790,10,22,10
p_729790,4,45,7
p_729790,6,7,17
p_729790,7,13,11
p_729790,367,24,17
p_729790,12,10,10
p_729790,346,22,11
p_729790,347,30,14
p_729790,351,22,10
p_729790,353,12,10
p_729790,361,7,8
p_729790,363,34,7
p_729790,364,34,9
p_729790,366,4,13
p_729790,341,33,11
p_729790,344,25,10
p_729790,249,28,12
p_729790,252,37,8
p_729790,253,36,11
p_729790,257,6,14
p_729790,266,9,8
p_729790,272,10,12
p_729790,274,37,9
p_729790,277,27,11
p_729790,323,26,8
p_729790,327,33,11
p_729790,328,27,10
p_729790,330,52,7
p_729790,335,32,10
p_729790,338,40,8
p_729790,340,38,10
p_729790,453,33,10
p_729790,428,35,10
p_729790,430,9,10
p_729790,434,36,14
p_729790,369,37,14
p_729790,440,11,12
p_729790,448,36,14
p_729790,449,9,7
p_729790,451,25,13
p_729790,427,29,11
p_729790,456,6,9
p_729790,457,34,11
p_729790,460,28,11
p_729790,465,13,9
p_729790,436,27,12
p_729790,370,10,12
p_729790,371,30,9
p_729790,373,8,13
p_729790,301,10,10
p_729790,282,29,13
p_729790,315,21,14
p_729790,285,36,11
p_729790,290,48,11
p_729790,291,24,12
p_729790,293,39,9
p_729790,299,9,13
p_729790,300,34,10
p_729790,305,40,9
p_729790,310,41,14
p_729790,284,-5,9
p_729790,421,27,12
p_729790,422,34,9
p_729790,423,42,14
p_729790,425,34,8
p_729790,426,22,7
p_729790,696,6,9
p_729790,701,24,17
p_729790,667,7,8
p_729790,668,38,9
p_729790,678,29,12
p_729790,685,32,13
p_729790,686,27,9
p_729790,689,34,13
p_729790,695,34,11
p_729790,700,27,11
p_729790,662,20,11
p_729790,653,13,10
p_729790,477,-5,7
p_729790,592,7,12
p_729790,604,9,8
p_729790,605,30,10
p_729790,608,25,10
p_729790,611,5,10
p_729790,580,35,10
p_729790,468,38,7
p_729790,470,25,12
p_729790,474,8,8
